col,pp_bus,built_node_id,kv,lat,lon
373,418,tohoku_jct_37.1622:140.282:66,66.0,37.1622,140.28203
374,419,tohoku_jct_37.1608:140.2842:66,66.0,37.16077,140.28419
375,420,tohoku_jct_37.1781:140.3033:66,66.0,37.17812,140.30335
376,421,tohoku_jct_37.1807:140.307:66,66.0,37.18067,140.307
377,422,tohoku_jct_37.1801:140.304:66,66.0,37.18008,140.30401
378,423,tohoku_jct_37.1684:140.3964:66,66.0,37.16839,140.39641
379,424,tohoku_jct_37.5273:140.3936:66,66.0,37.52731,140.39363
380,425,tohoku_jct_37.4538:140.3261:66,66.0,37.4538,140.32614
381,429,tohoku_jct_37.9775:140.7607:66,66.0,37.97747,140.76071
382,430,tohoku_jct_37.9773:140.7695:66,66.0,37.97732,140.7695
383,431,tohoku_jct_37.0153:140.8614:66,66.0,37.01531,140.86145
384,432,tohoku_jct_37.5535:140.9748:66,66.0,37.55348,140.97481
385,433,tohoku_jct_37.6809:140.9324:66,66.0,37.68088,140.93237
386,434,tohoku_jct_37.2884:140.6469:66,66.0,37.28842,140.64691
387,435,tohoku_jct_37.3867:140.3868:66,66.0,37.38669,140.38679
388,437,tohoku_jct_38.2501:141.003:66,66.0,38.25015,141.00301
389,438,tohoku_jct_37.2586:140.9917:66,66.0,37.25856,140.99172
390,439,tohoku_jct_38.3015:140.6589:0,66.0,38.30151,140.65888
391,440,tohoku_jct_37.2571:140.9811:66,66.0,37.25707,140.98112
392,441,tohoku_jct_38.0264:140.6249:66,66.0,38.02641,140.62491
393,442,tohoku_jct_38.0157:140.6085:66,66.0,38.01574,140.60852
394,443,tohoku_jct_38.0417:140.7001:66,66.0,38.04166,140.70014
395,444,tohoku_jct_38.0347:140.6975:66,66.0,38.03467,140.69748
396,445,tohoku_jct_38.0181:140.6844:66,66.0,38.01811,140.68443
397,446,tohoku_jct_37.8221:140.4876:66,66.0,37.82212,140.48764
398,447,tohoku_jct_37.8085:140.4688:66,66.0,37.80848,140.46883
399,448,tohoku_jct_38.0097:140.6547:66,66.0,38.00972,140.65465
400,449,tohoku_jct_37.3235:140.9776:66,66.0,37.32349,140.97757
401,450,tohoku_jct_37.6253:140.9695:66,66.0,37.6253,140.96951
402,451,tohoku_jct_36.9432:140.8187:0,66.0,36.94319,140.81871
403,452,tohoku_jct_38.2132:140.8521:66,66.0,38.21316,140.85207
404,453,tohoku_jct_37.9967:140.4608:66,66.0,37.99672,140.46079
405,454,tohoku_jct_37.9928:140.4596:66,66.0,37.99277,140.45957
406,455,tohoku_jct_37.9592:140.5162:66,66.0,37.95916,140.51617
407,456,tohoku_jct_37.9605:140.5221:66,66.0,37.96052,140.52211
408,457,tohoku_jct_38.0348:140.6979:66,66.0,38.03481,140.69791
409,460,tohoku_jct_37.4468:140.2972:66,66.0,37.44683,140.29721
410,461,tohoku_jct_37.5854:140.4696:66,66.0,37.58542,140.46962
411,462,tohoku_jct_37.5858:140.5108:66,66.0,37.58583,140.51078
412,463,tohoku_jct_37.8089:140.5399:66,66.0,37.80889,140.53987
413,464,tohoku_jct_37.5151:140.9782:66,66.0,37.51506,140.97825
414,465,tohoku_jct_36.9192:140.1041:66,66.0,36.91917,140.10415
415,466,tohoku_jct_36.9197:140.1677:66,66.0,36.91973,140.16767
416,467,tohoku_jct_36.9106:140.812:66,66.0,36.91057,140.81197
417,468,tohoku_jct_36.9105:140.812:66,66.0,36.91053,140.81204
418,469,tohoku_jct_36.9106:140.8119:66,66.0,36.91062,140.81189
419,470,tohoku_jct_36.8072:140.7424:66,66.0,36.80719,140.74239
420,471,tohoku_jct_38.2451:140.913:66,66.0,38.24513,140.913
421,472,tohoku_jct_38.251:140.9145:66,66.0,38.25096,140.91451
422,479,tohoku_jct_37.8065:140.4752:66,66.0,37.80647,140.47519
423,484,tohoku_jct_37.0376:140.6214:66,66.0,37.03755,140.6214
424,485,tohoku_jct_37.0529:140.3763:66,66.0,37.05287,140.37633
425,486,tohoku_jct_37.0572:140.3574:66,66.0,37.05718,140.35745
426,487,tohoku_jct_37.1992:140.4051:66,66.0,37.19916,140.40507
427,488,tohoku_jct_37.0223:140.3931:66,66.0,37.02233,140.39313
428,492,tohoku_jct_38.3935:140.9121:66,66.0,38.39351,140.91209
429,493,tohoku_jct_38.3917:141.47:66,66.0,38.39167,141.46999
430,494,tohoku_jct_38.3379:141.4995:66,66.0,38.33792,141.49955
431,495,tohoku_jct_38.3449:141.519:66,66.0,38.34486,141.51904
432,502,tohoku_jct_39.2016:139.9842:66,66.0,39.20155,139.9842
433,503,tohoku_jct_39.2144:139.9574:66,66.0,39.21441,139.95737
434,504,tohoku_jct_39.2175:139.9543:66,66.0,39.21746,139.95427
435,505,tohoku_jct_39.222:139.9572:66,66.0,39.22204,139.95717
436,506,tohoku_jct_38.9499:139.9645:154,154.0,38.94987,139.96451
437,507,tohoku_jct_38.9594:139.9265:154,154.0,38.95939,139.92646
438,508,tohoku_jct_38.9619:139.9232:154,154.0,38.96189,139.9232
439,509,tohoku_jct_38.9902:139.9438:154,154.0,38.99015,139.9438
440,510,tohoku_jct_39.1834:139.96:66,66.0,39.18338,139.95999
441,511,tohoku_jct_39.0132:139.8829:66,66.0,39.01318,139.88293
442,512,tohoku_jct_38.7584:139.8631:66,66.0,38.75845,139.86313
443,513,tohoku_jct_38.8516:139.8561:66,66.0,38.85158,139.8561
444,514,tohoku_jct_38.7076:139.8675:66,66.0,38.70762,139.8675
445,515,tohoku_jct_38.7684:139.8791:66,66.0,38.76843,139.87913
446,516,tohoku_jct_38.7477:139.8355:0,66.0,38.74769,139.83554
447,517,tohoku_jct_38.6305:139.8641:66,66.0,38.63054,139.86408
448,518,tohoku_jct_38.7588:139.9023:66,66.0,38.7588,139.9023
449,521,tohoku_jct_38.8359:139.8585:66,66.0,38.83593,139.8585
450,522,tohoku_jct_38.9155:139.8742:154,154.0,38.91546,139.87424
451,523,tohoku_jct_38.9383:139.8689:66,66.0,38.93831,139.86889
452,524,tohoku_jct_38.5913:139.8992:66,66.0,38.59127,139.89917
453,525,tohoku_jct_38.4634:139.9944:66,66.0,38.46341,139.99437
454,526,tohoku_jct_38.4664:140.0116:66,66.0,38.46642,140.01162
455,527,tohoku_jct_38.9914:139.9594:66,66.0,38.9914,139.95942
456,528,tohoku_jct_39.2632:140.0667:66,66.0,39.26319,140.06666
457,529,tohoku_jct_39.2133:139.9719:154,154.0,39.21326,139.97191
458,530,tohoku_jct_38.7138:139.7403:66,66.0,38.7138,139.74033
459,531,tohoku_jct_38.7056:139.7237:66,66.0,38.70557,139.72368
460,532,tohoku_jct_39.8681:139.8507:66,66.0,39.86807,139.85067
461,533,tohoku_jct_39.8806:139.8402:66,66.0,39.88057,139.84021
462,534,tohoku_jct_39.1729:140.0002:0,154.0,39.17293,140.00022
463,535,tohoku_jct_38.59:139.8881:66,66.0,38.58995,139.88814
464,536,tohoku_jct_38.8853:139.8659:66,66.0,38.88531,139.86588
465,537,tohoku_jct_39.1789:139.9178:0,66.0,39.17892,139.91779
466,540,tohoku_jct_38.4532:140.3674:66,66.0,38.45324,140.36744
467,541,tohoku_jct_39.7189:140.1595:66,66.0,39.71894,140.15954
468,542,tohoku_jct_39.6759:140.1709:66,66.0,39.67593,140.1709
469,543,tohoku_jct_39.4064:140.0914:154,154.0,39.40645,140.09139
470,544,tohoku_jct_39.6781:140.168:66,66.0,39.67809,140.16804
471,545,tohoku_jct_39.8422:141.1341:275,275.0,39.84216,141.13406
472,546,tohoku_jct_39.6511:140.1656:66,66.0,39.65109,140.16559
473,547,tohoku_jct_39.372:140.1217:66,66.0,39.37197,140.12174
474,548,tohoku_jct_39.6574:140.1772:66,66.0,39.6574,140.17722
475,549,tohoku_jct_39.636:140.406:154,154.0,39.636,140.40601
476,550,tohoku_jct_38.8553:141.1278:500,500.0,38.85532,141.12778
477,551,tohoku_jct_38.6571:140.9235:275,275.0,38.65711,140.92352
478,552,tohoku_jct_38.6522:140.9206:275,275.0,38.6522,140.92056
479,553,tohoku_jct_39.3448:140.5406:66,66.0,39.34478,140.54063
480,554,tohoku_jct_39.3477:140.5386:66,66.0,39.34775,140.5386
481,555,tohoku_jct_39.425:140.495:66,66.0,39.42495,140.49497
482,556,tohoku_jct_39.452:140.4942:66,66.0,39.45198,140.49419
483,557,tohoku_jct_39.2205:140.4943:66,66.0,39.22054,140.49434
484,558,tohoku_jct_39.2736:140.5418:66,66.0,39.27357,140.54183
485,559,tohoku_jct_39.1487:140.4844:66,66.0,39.14871,140.48442
486,560,tohoku_jct_38.5356:140.5184:66,66.0,38.53559,140.51836
487,561,tohoku_jct_38.488:140.3685:66,66.0,38.48799,140.3685
488,562,tohoku_jct_39.7061:140.9737:66,66.0,39.70607,140.97371
489,563,tohoku_jct_39.7109:141.0093:66,66.0,39.71091,141.00932
490,564,tohoku_jct_39.7121:141.035:66,66.0,39.71211,141.03504
491,565,tohoku_jct_39.7009:140.948:66,66.0,39.70089,140.948
492,566,tohoku_jct_39.6893:140.706:66,66.0,39.68928,140.70602
493,567,tohoku_jct_39.7433:140.7206:66,66.0,39.74326,140.72056
494,568,tohoku_jct_39.4879:140.5209:66,66.0,39.48794,140.52089
495,569,tohoku_jct_39.8154:140.5906:66,66.0,39.8154,140.59056
496,570,tohoku_jct_40.0118:140.4391:66,66.0,40.01181,140.43914
497,571,tohoku_jct_38.699:140.3065:66,66.0,38.69897,140.3065
498,572,tohoku_jct_38.553:141.0442:66,66.0,38.553,141.04425
499,573,tohoku_jct_38.5293:141.0964:66,66.0,38.5293,141.09638
500,574,tohoku_jct_38.5622:140.9878:66,66.0,38.56224,140.98778
501,575,tohoku_jct_38.7345:141.0037:66,66.0,38.7345,141.00374
502,576,tohoku_jct_38.7892:140.9963:66,66.0,38.78925,140.99631
503,577,tohoku_jct_38.8108:141.0009:66,66.0,38.81078,141.00085
504,578,tohoku_jct_38.9727:141.0032:154,154.0,38.97271,141.0032
505,579,tohoku_jct_38.518:140.9537:154,154.0,38.51804,140.95367
506,580,tohoku_jct_38.5876:140.866:66,66.0,38.58759,140.86602
507,581,tohoku_jct_38.5628:141.0511:66,66.0,38.56283,141.05112
508,582,tohoku_jct_39.3751:140.9826:154,154.0,39.37512,140.98258
509,583,tohoku_jct_39.6321:140.7056:66,66.0,39.6321,140.70557
510,584,tohoku_jct_39.7817:140.0486:154,154.0,39.78167,140.04856
511,585,tohoku_jct_39.7819:140.0502:275,275.0,39.78192,140.05019
512,586,tohoku_jct_39.8542:140.0703:66,66.0,39.85421,140.07028
513,587,tohoku_jct_39.7882:140.1113:66,66.0,39.78823,140.11126
514,588,tohoku_jct_39.7728:140.1217:66,66.0,39.77279,140.12171
515,589,tohoku_jct_39.9056:140.0883:66,66.0,39.90562,140.08829
516,590,tohoku_jct_39.5856:140.5957:66,66.0,39.58558,140.59573
517,591,tohoku_jct_39.7627:140.6938:66,66.0,39.7627,140.69384
518,592,tohoku_jct_38.4245:140.2592:66,66.0,38.42446,140.25919
519,593,tohoku_jct_38.4764:140.2874:154,154.0,38.47644,140.28741
520,594,tohoku_jct_38.6415:140.9584:275,275.0,38.64149,140.95841
521,595,tohoku_jct_38.7292:141.1517:66,66.0,38.72918,141.15167
522,596,tohoku_jct_38.7348:141.1324:66,66.0,38.73479,141.13238
523,597,tohoku_jct_38.8116:140.2652:66,66.0,38.81158,140.26519
524,598,tohoku_jct_39.7363:140.0655:0,66.0,39.73631,140.06549
525,599,tohoku_jct_39.7418:140.0585:0,66.0,39.74179,140.05854
526,600,tohoku_jct_39.1251:140.993:66,66.0,39.12515,140.99299
527,601,tohoku_jct_39.1311:141.0853:66,66.0,39.13113,141.08531
528,602,tohoku_jct_39.1287:140.989:66,66.0,39.12869,140.98896
529,603,tohoku_jct_39.6752:141.1042:154,154.0,39.67524,141.10421
530,604,tohoku_jct_39.7:141.04:66,66.0,39.70002,141.03999
531,605,tohoku_jct_39.6957:141.0303:66,66.0,39.6957,141.03026
532,606,tohoku_jct_39.3062:141.0594:66,66.0,39.30624,141.05944
533,607,tohoku_jct_39.9235:140.9654:66,66.0,39.92346,140.96544
534,608,tohoku_jct_39.9392:140.9372:66,66.0,39.93923,140.93717
535,609,tohoku_jct_39.8718:140.9198:66,66.0,39.87179,140.9198
536,610,tohoku_jct_39.8981:140.9609:66,66.0,39.89806,140.96086
537,611,tohoku_jct_39.9076:140.9581:66,66.0,39.90758,140.95809
538,612,tohoku_jct_39.9065:140.9529:66,66.0,39.9065,140.95291
539,613,tohoku_jct_39.321:141.0147:66,66.0,39.32099,141.01467
540,614,tohoku_jct_39.3301:141.008:66,66.0,39.33009,141.00802
541,615,tohoku_jct_38.4151:140.2408:154,154.0,38.41515,140.24083
542,616,tohoku_jct_39.7317:140.0668:0,66.0,39.73173,140.0668
543,617,tohoku_jct_39.7324:140.0662:0,66.0,39.73242,140.06616
544,620,tohoku_jct_38.4168:140.1682:66,66.0,38.41678,140.16816
545,621,tohoku_jct_38.3825:140.1704:66,66.0,38.38251,140.17038
546,622,tohoku_jct_38.4344:140.0757:66,66.0,38.4344,140.07568
547,623,tohoku_jct_38.4499:140.0469:154,154.0,38.4499,140.04689
548,625,tohoku_jct_38.8726:140.2252:66,66.0,38.8726,140.22515
549,626,tohoku_jct_39.5144:140.1899:66,66.0,39.51438,140.18985
550,627,tohoku_jct_38.7335:140.306:66,66.0,38.73348,140.30597
551,628,tohoku_jct_38.6994:140.3221:66,66.0,38.69937,140.32211
552,629,tohoku_jct_39.6565:140.2595:66,66.0,39.6565,140.25952
553,630,tohoku_jct_39.6526:140.1692:66,66.0,39.65257,140.16916
554,631,tohoku_jct_39.6679:140.1636:66,66.0,39.66787,140.16365
555,632,tohoku_jct_39.2964:141.0543:66,66.0,39.2964,141.05425
556,633,tohoku_jct_39.0492:140.6195:66,66.0,39.04915,140.61955
557,634,tohoku_jct_39.002:140.6042:66,66.0,39.00197,140.6042
558,635,tohoku_jct_39.6804:140.1095:0,66.0,39.68045,140.10955
559,636,tohoku_jct_39.9141:140.248:66,66.0,39.91408,140.24797
560,637,tohoku_jct_39.771:140.7547:66,66.0,39.771,140.75469
561,638,tohoku_jct_39.1581:140.119:66,66.0,39.15813,140.119
562,639,tohoku_jct_38.4348:140.0736:66,66.0,38.43485,140.07356
563,640,tohoku_jct_38.6441:140.8401:66,66.0,38.64408,140.84011
564,641,tohoku_jct_38.451:140.8976:66,66.0,38.45098,140.89756
565,642,tohoku_jct_38.5047:140.8889:66,66.0,38.50469,140.88895
566,643,tohoku_jct_38.4695:140.9249:66,66.0,38.4695,140.92493
567,644,tohoku_jct_38.4446:140.9337:66,66.0,38.44456,140.93375
568,645,tohoku_jct_38.5029:140.9334:66,66.0,38.5029,140.93344
569,646,tohoku_jct_38.571:140.9429:66,66.0,38.57104,140.94294
570,647,tohoku_jct_38.8097:140.7082:66,66.0,38.8097,140.70822
571,648,tohoku_jct_38.7817:140.7136:66,66.0,38.78174,140.71355
572,649,tohoku_jct_38.7434:140.8181:66,66.0,38.74343,140.81815
573,650,tohoku_jct_39.5161:140.1385:66,66.0,39.51608,140.13851
574,651,tohoku_jct_39.6846:140.1081:0,66.0,39.68456,140.10807
575,652,tohoku_jct_39.6802:140.0891:0,66.0,39.68015,140.08914
576,653,tohoku_jct_39.6606:140.1103:0,66.0,39.66055,140.11034
577,654,tohoku_jct_38.7862:140.8957:66,66.0,38.78622,140.89567
578,655,tohoku_jct_38.7859:140.8959:66,66.0,38.78594,140.89592
579,656,tohoku_jct_38.7564:140.8224:66,66.0,38.75643,140.82244
580,657,tohoku_jct_38.6627:140.9043:275,275.0,38.66275,140.90429
581,658,tohoku_jct_38.4237:141.156:66,66.0,38.42371,141.15595
582,659,tohoku_jct_38.4205:141.1495:66,66.0,38.42054,141.14952
583,660,tohoku_jct_38.3945:141.0788:66,66.0,38.39452,141.07883
584,661,tohoku_jct_39.9057:140.0841:66,66.0,39.90565,140.0841
585,662,tohoku_jct_39.9454:140.095:66,66.0,39.94544,140.09497
586,664,tohoku_jct_38.3718:140.8455:66,66.0,38.3718,140.84548
587,665,tohoku_jct_39.8922:140.9573:66,66.0,39.89216,140.95735
588,666,tohoku_jct_38.4854:141.2245:66,66.0,38.48543,141.22448
589,667,tohoku_jct_38.5185:141.2223:66,66.0,38.51854,141.2223
590,668,tohoku_jct_39.6276:141.9298:66,66.0,39.62764,141.92982
591,669,tohoku_jct_39.5866:141.9296:66,66.0,39.58662,141.92955
592,670,tohoku_jct_39.1438:141.6968:66,66.0,39.14379,141.69683
593,671,tohoku_jct_39.1439:141.6959:66,66.0,39.14389,141.6959
594,672,tohoku_jct_39.1507:141.6454:66,66.0,39.15074,141.64535
595,673,tohoku_jct_39.1516:141.7025:66,66.0,39.15162,141.70248
596,674,tohoku_jct_39.1118:141.7002:66,66.0,39.1118,141.70022
597,675,tohoku_jct_39.0831:141.7015:66,66.0,39.08314,141.70147
598,676,tohoku_jct_38.996:141.2948:154,154.0,38.99596,141.29477
599,677,tohoku_jct_39.0746:141.7045:154,154.0,39.07461,141.70452
600,678,tohoku_jct_39.1119:141.7005:66,66.0,39.11187,141.7005
601,679,tohoku_jct_38.9744:141.119:66,66.0,38.97438,141.11896
602,680,tohoku_jct_39.7142:141.101:66,66.0,39.71415,141.101
603,681,tohoku_jct_38.889:141.569:66,66.0,38.88905,141.56897
604,682,tohoku_jct_39.3377:141.291:275,275.0,39.33773,141.29104
605,683,tohoku_jct_40.4521:141.1933:275,275.0,40.45215,141.19332
606,684,tohoku_jct_39.1506:141.5346:66,66.0,39.15062,141.53463
607,685,tohoku_jct_39.9885:141.2491:154,154.0,39.98851,141.24906
608,686,tohoku_jct_40.2048:141.3286:154,154.0,40.20478,141.32857
609,687,tohoku_jct_40.0033:141.8393:66,66.0,40.00327,141.83931
610,688,tohoku_jct_39.842:141.7955:66,66.0,39.84204,141.79553
611,689,tohoku_jct_39.7449:141.0888:154,154.0,39.74493,141.08883
612,690,tohoku_jct_39.7868:141.1045:66,66.0,39.78675,141.10446
613,691,tohoku_jct_39.947:141.191:66,66.0,39.947,141.191
614,692,tohoku_jct_38.4298:141.2645:66,66.0,38.42982,141.26449
615,693,tohoku_jct_38.4379:141.2467:66,66.0,38.43793,141.24669
616,694,tohoku_jct_38.4416:141.2449:66,66.0,38.44157,141.24492
617,695,tohoku_jct_38.6582:141.2252:66,66.0,38.65818,141.22519
618,696,tohoku_jct_38.7466:141.3249:66,66.0,38.74655,141.32494
619,697,tohoku_jct_38.8043:141.127:66,66.0,38.80433,141.12696
620,698,tohoku_jct_38.4425:141.3389:66,66.0,38.44251,141.33889
621,699,tohoku_jct_38.4419:141.3645:66,66.0,38.44195,141.36447
622,700,tohoku_jct_38.4415:141.3708:66,66.0,38.44152,141.37081
623,703,tohoku_jct_39.3603:141.2864:66,66.0,39.36028,141.28641
624,704,tohoku_jct_39.3556:141.2902:66,66.0,39.35564,141.29023
625,705,tohoku_jct_39.1566:141.1246:66,66.0,39.15657,141.12456
626,706,tohoku_jct_39.1549:141.1549:66,66.0,39.1549,141.15489
627,707,tohoku_jct_39.16:141.2129:66,66.0,39.16003,141.21295
628,710,tohoku_jct_39.625:141.1411:66,66.0,39.625,141.14109
629,711,tohoku_jct_39.5521:141.1533:66,66.0,39.55215,141.1533
630,712,tohoku_jct_39.3396:141.077:66,66.0,39.33959,141.07701
631,713,tohoku_jct_39.3914:141.1016:66,66.0,39.39136,141.10162
632,714,tohoku_jct_38.4205:141.2863:154,154.0,38.42045,141.28627
633,715,tohoku_jct_38.4264:141.2886:66,66.0,38.42643,141.28856
634,716,tohoku_jct_38.9087:141.1252:66,66.0,38.90868,141.12519
635,717,tohoku_jct_38.8938:141.1285:66,66.0,38.89375,141.12851
636,718,tohoku_jct_38.8745:141.1337:66,66.0,38.87453,141.13369
637,719,tohoku_jct_39.4549:141.1281:66,66.0,39.45493,141.12811
638,720,tohoku_jct_39.1764:141.1177:66,66.0,39.17639,141.11774
639,721,tohoku_jct_39.2182:141.0946:66,66.0,39.21816,141.09457
640,722,tohoku_jct_39.2269:141.089:66,66.0,39.22694,141.08905
641,723,tohoku_jct_39.23:141.0929:66,66.0,39.23001,141.09292
642,724,tohoku_jct_39.6898:141.094:154,154.0,39.68977,141.09402
643,725,tohoku_jct_39.2609:141.8662:66,66.0,39.26085,141.8662
644,726,tohoku_jct_39.3224:141.511:66,66.0,39.32236,141.51095
645,727,tohoku_jct_39.8256:141.1101:154,154.0,39.82562,141.11009
646,728,tohoku_jct_39.158:141.7114:66,66.0,39.15797,141.71144
647,729,tohoku_jct_39.2749:141.7197:66,66.0,39.27493,141.71975
648,730,tohoku_jct_39.2859:141.7104:66,66.0,39.28593,141.71043
649,731,tohoku_jct_39.3245:141.1431:66,66.0,39.32452,141.14307
650,732,tohoku_jct_39.0672:141.7048:66,66.0,39.06718,141.70484
651,733,tohoku_jct_39.4649:141.9246:66,66.0,39.46487,141.92462
652,734,tohoku_jct_39.3545:141.1566:66,66.0,39.35453,141.15663
653,735,tohoku_jct_39.6326:141.598:66,66.0,39.63263,141.59805
654,736,tohoku_jct_39.0384:141.1123:66,66.0,39.03844,141.11233
655,737,tohoku_jct_38.9464:141.1198:66,66.0,38.9464,141.11983
656,738,tohoku_jct_39.0221:141.1408:66,66.0,39.02207,141.14075
657,739,tohoku_jct_39.2144:141.0761:66,66.0,39.21443,141.07607
658,740,tohoku_jct_38.8919:141.3349:66,66.0,38.89188,141.33492
659,741,tohoku_jct_38.9819:141.2451:66,66.0,38.98194,141.24509
660,742,tohoku_jct_38.925:141.1426:66,66.0,38.92498,141.14255
661,743,tohoku_jct_39.7524:141.1492:66,66.0,39.75243,141.14924
662,744,tohoku_jct_39.6917:141.1873:66,66.0,39.69173,141.18732
663,745,tohoku_jct_38.4675:141.212:66,66.0,38.46753,141.21204
664,746,tohoku_jct_39.3556:141.8936:66,66.0,39.35557,141.89359
665,747,tohoku_jct_39.3418:141.8863:66,66.0,39.34175,141.88629
666,748,tohoku_jct_38.4513:141.3697:66,66.0,38.45133,141.36971
667,749,tohoku_jct_40.6324:139.9984:66,66.0,40.63239,139.99842
668,750,tohoku_jct_40.5303:139.9499:66,66.0,40.53029,139.94988
669,751,tohoku_jct_40.5438:139.9787:66,66.0,40.54383,139.97873
670,752,tohoku_jct_40.2043:140.052:66,66.0,40.20427,140.05199
671,753,tohoku_jct_41.1696:140.4782:66,66.0,41.16959,140.47821
672,754,tohoku_jct_40.9922:140.6198:66,66.0,40.99224,140.61978
673,755,tohoku_jct_40.9896:140.6206:66,66.0,40.98959,140.62056
674,756,tohoku_jct_40.9758:140.6235:66,66.0,40.97576,140.62349
675,757,tohoku_jct_40.9416:140.6263:66,66.0,40.94158,140.62632
676,758,tohoku_jct_40.8551:140.6514:66,66.0,40.8551,140.65139
677,759,tohoku_jct_40.8317:140.6599:66,66.0,40.8317,140.65988
678,760,tohoku_jct_40.8072:140.6765:66,66.0,40.80716,140.67647
679,761,tohoku_jct_40.9618:140.4314:66,66.0,40.96176,140.43141
680,762,tohoku_jct_41.5087:140.9128:500,500.0,41.50867,140.91276
681,763,tohoku_jct_40.2318:140.3549:66,66.0,40.23185,140.35494
682,764,tohoku_jct_40.2458:140.3447:66,66.0,40.24583,140.34471
683,765,tohoku_jct_40.2773:140.4288:66,66.0,40.27734,140.42875
684,766,tohoku_jct_40.7893:140.778:66,66.0,40.78929,140.77805
685,767,tohoku_jct_40.578:140.6192:154,154.0,40.57795,140.61919
686,768,tohoku_jct_41.127:140.5089:275,275.0,41.12695,140.50895
687,769,tohoku_jct_41.1394:140.507:275,275.0,41.13942,140.50699
688,770,tohoku_jct_40.1584:140.0586:66,66.0,40.15843,140.05864
689,771,tohoku_jct_40.1601:140.0603:66,66.0,40.16011,140.06031
690,772,tohoku_jct_40.6668:140.5805:66,66.0,40.66677,140.5805
691,773,tohoku_jct_40.6393:140.4646:66,66.0,40.63929,140.46463
692,774,tohoku_jct_40.6464:140.4524:66,66.0,40.64642,140.45241
693,775,tohoku_jct_40.7721:140.4111:66,66.0,40.77209,140.41107
694,776,tohoku_jct_40.7779:140.4475:66,66.0,40.77787,140.44745
695,777,tohoku_jct_40.7056:140.4469:66,66.0,40.7056,140.44689
696,778,tohoku_jct_40.6095:140.4161:66,66.0,40.60951,140.41611
697,779,tohoku_jct_40.7778:140.7932:66,66.0,40.77776,140.79318
698,780,tohoku_jct_40.8041:140.7502:66,66.0,40.80406,140.75021
699,781,tohoku_jct_40.2135:140.0721:66,66.0,40.21352,140.07206
700,782,tohoku_jct_40.2289:140.2198:66,66.0,40.22892,140.21983
701,783,tohoku_jct_40.2277:140.2261:66,66.0,40.22769,140.22611
702,784,tohoku_jct_40.2279:140.602:66,66.0,40.2279,140.60197
703,785,tohoku_jct_40.3009:140.5933:66,66.0,40.30085,140.59325
704,786,tohoku_jct_40.2417:140.5798:66,66.0,40.24168,140.57976
705,787,tohoku_jct_40.2596:140.5663:66,66.0,40.25964,140.56633
706,788,tohoku_jct_40.6022:140.9588:66,66.0,40.60217,140.95875
707,789,tohoku_jct_41.0551:140.5791:66,66.0,41.05512,140.57905
708,790,tohoku_jct_40.5736:140.5389:66,66.0,40.57362,140.53892
709,791,tohoku_jct_40.3179:140.7541:0,66.0,40.31788,140.75406
710,792,tohoku_jct_40.7279:140.8487:66,66.0,40.72785,140.84875
